SYMBOL	interaction	target	Neighbourhood
SLC19A1	pp	S4	Secretory
SLC1A4	pp	S4	Secretory
SLC1A5	pp	S4	Secretory
SLC26A2	pp	S4	Secretory
SLC26A6	pp	S4	Secretory
SLC29A2	pp	S4	Secretory
SLC30A1	pp	S4	Secretory
SLC39A10	pp	S4	Secretory
SLC39A14	pp	S4	Secretory
SLC39A6	pp	S4	Secretory
SLC43A1	pp	S4	Secretory
SLC43A2	pp	S4	Secretory
SLC43A3	pp	S4	Secretory
SLC44A1	pp	S4	Secretory
SLC4A2	pp	S4	Secretory
SLC4A7	pp	S4	Secretory
SLC4A8	pp	S4	Secretory
SLC6A8	pp	S4	Secretory
SLC6A9	pp	S4	Secretory
SLC7A5	pp	S4	Secretory
SLC8A1	pp	S4	Secretory
SLC9A1	pp	S4	Secretory
SLC9A2	pp	S4	Secretory
SLCO3A1	pp	S4	Secretory
SLITRK6	pp	S4	Secretory
SMAGP	pp	S4	Secretory
SMPD3	pp	S4	Secretory
SNAP23	pp	S4	Secretory
SPINT1	pp	S4	Secretory
SPRED2	pp	S4	Secretory
SRPX	pp	S4	Secretory
STEAP1	pp	S4	Secretory
STX4	pp	S4	Secretory
STXBP3	pp	S4	Secretory
TENM3	pp	S4	Secretory
TMEM214	pp	S4	Secretory
TMEM237	pp	S4	Secretory
TMEM255A	pp	S4	Secretory
TMEM51	pp	S4	Secretory
TMEM66	pp	S4	Secretory
TRIM13	pp	S4	Secretory
TRPM4	pp	S4	Secretory
TRPM7	pp	S4	Secretory
TRPV3	pp	S4	Secretory
TRPV4	pp	S4	Secretory
VANGL1	pp	S4	Secretory
VEPH1	pp	S4	Secretory
XPR1	pp	S4	Secretory
YES1	pp	S4	Secretory
ZDHHC18	pp	S4	Secretory
ZDHHC5	pp	S4	Secretory
ZDHHC8	pp	S4	Secretory
A4GALT	pp	Secretory	Secretory
AAED1	pp	Secretory	Secretory
ABCA1	pp	Secretory	Secretory
ABCA12	pp	Secretory	Secretory
ABCD1	pp	Secretory	Secretory
ABCD3	pp	Secretory	Secretory
ABCG1	pp	Secretory	Secretory
ABHD15	pp	Secretory	Secretory
ABHD17C	pp	Secretory	Secretory
ABHD2	pp	Secretory	Secretory
ACHE	pp	Secretory	Secretory
ACOX1	pp	Secretory	Secretory
ACOX3	pp	Secretory	Secretory
ACPL2	pp	Secretory	Secretory
ACVR1	pp	Secretory	Secretory
ACVR1C	pp	Secretory	Secretory
ACVR2A	pp	Secretory	Secretory
ACVR2B	pp	Secretory	Secretory
ADAM12	pp	Secretory	Secretory
ADAM22	pp	Secretory	Secretory
ADAM28	pp	Secretory	Secretory
ADAM8	pp	Secretory	Secretory
ADAM9	pp	Secretory	Secretory
ADAMTS1	pp	Secretory	Secretory
ADAMTS15	pp	Secretory	Secretory
ADAMTS5	pp	Secretory	Secretory
ADCY1	pp	Secretory	Secretory
ADCY5	pp	Secretory	Secretory
ADORA1	pp	Secretory	Secretory
ADORA2B	pp	Secretory	Secretory
AGPAT4	pp	Secretory	Secretory
AGPS	pp	Secretory	Secretory
ALDH3B1	pp	Secretory	Secretory
ALG1	pp	Secretory	Secretory
ALPL	pp	Secretory	Secretory
ALPPL2	pp	Secretory	Secretory
AMFR	pp	Secretory	Secretory
AMIGO1	pp	Secretory	Secretory
AMIGO2	pp	Secretory	Secretory
AMIGO3	pp	Secretory	Secretory
ANKRD33B	pp	Secretory	Secretory
ANKRD36	pp	Secretory	Secretory
ANKRD46	pp	Secretory	Secretory
ANO1	pp	Secretory	Secretory
ANO8	pp	Secretory	Secretory
ANXA2R	pp	Secretory	Secretory
AP2M1	pp	Secretory	Secretory
AP2S1	pp	Secretory	Secretory
APCDD1L	pp	Secretory	Secretory
APLP1	pp	Secretory	Secretory
APLP2	pp	Secretory	Secretory
APOC1	pp	Secretory	Secretory
APOL6	pp	Secretory	Secretory
APP	pp	Secretory	Secretory
AQP5	pp	Secretory	Secretory
ARG1	pp	Secretory	Secretory
ARHGAP36	pp	Secretory	Secretory
ARHGEF17	pp	Secretory	Secretory
ARHGEF40	pp	Secretory	Secretory
ARL1	pp	Secretory	Secretory
ARL13B	pp	Secretory	Secretory
ARL4C	pp	Secretory	Secretory
ARL4D	pp	Secretory	Secretory
ARRDC2	pp	Secretory	Secretory
ARSG	pp	Secretory	Secretory
ARSJ	pp	Secretory	Secretory
ASPHD1	pp	Secretory	Secretory
ASTN2	pp	Secretory	Secretory
ATF6	pp	Secretory	Secretory
ATF6B	pp	Secretory	Secretory
ATL1	pp	Secretory	Secretory
ATP10A	pp	Secretory	Secretory
ATP11A	pp	Secretory	Secretory
ATP11C	pp	Secretory	Secretory
ATP13A3	pp	Secretory	Secretory
ATP2A1	pp	Secretory	Secretory
ATP2A3	pp	Secretory	Secretory
ATP5G1	pp	Secretory	Secretory
ATP6AP2	pp	Secretory	Secretory
ATP7A	pp	Secretory	Secretory
AURKAIP1	pp	Secretory	Secretory
AXL	pp	Secretory	Secretory
B3GALNT2	pp	Secretory	Secretory
B3GALT4	pp	Secretory	Secretory
B3GNT1	pp	Secretory	Secretory
B3GNT3	pp	Secretory	Secretory
BASP1	pp	Secretory	Secretory
BCAP29	pp	Secretory	Secretory
BFAR	pp	Secretory	Secretory
BMP5	pp	Secretory	Secretory
BMP7	pp	Secretory	Secretory
BPIFA1	pp	Secretory	Secretory
BRI3BP	pp	Secretory	Secretory
BRINP3	pp	Secretory	Secretory
BST2	pp	Secretory	Secretory
BTN3A2	pp	Secretory	Secretory
C11orf85	pp	Secretory	Secretory
C12orf75	pp	Secretory	Secretory
C14orf1	pp	Secretory	Secretory
C17orf62	pp	Secretory	Secretory
C19orf81	pp	Secretory	Secretory
C1orf21	pp	Secretory	Secretory
C1orf233	pp	Secretory	Secretory
C1orf43	pp	Secretory	Secretory
C1QL1	pp	Secretory	Secretory
C2CD3	pp	Secretory	Secretory
C2orf88	pp	Secretory	Secretory
C6orf120	pp	Secretory	Secretory
C6orf141	pp	Secretory	Secretory
C6orf223	pp	Secretory	Secretory
C6orf89	pp	Secretory	Secretory
CA9	pp	Secretory	Secretory
CABLES2	pp	Secretory	Secretory
CADM3	pp	Secretory	Secretory
CALCR	pp	Secretory	Secretory
CALCRL	pp	Secretory	Secretory
CALHM2	pp	Secretory	Secretory
CALR3	pp	Secretory	Secretory
CAMP	pp	Secretory	Secretory
CAPN5	pp	Secretory	Secretory
CATSPER1	pp	Secretory	Secretory
CAV1	pp	Secretory	Secretory
CCDC136	pp	Secretory	Secretory
CCDC167	pp	Secretory	Secretory
CCDC8	pp	Secretory	Secretory
CCDC80	pp	Secretory	Secretory
CCL20	pp	Secretory	Secretory
CCL22	pp	Secretory	Secretory
CCNG1	pp	Secretory	Secretory
CCNY	pp	Secretory	Secretory
CCRL2	pp	Secretory	Secretory
CCSER1	pp	Secretory	Secretory
CD14	pp	Secretory	Secretory
CD163L1	pp	Secretory	Secretory
CD164	pp	Secretory	Secretory
CD164L2	pp	Secretory	Secretory
CD36	pp	Secretory	Secretory
CD44	pp	Secretory	Secretory
CD55	pp	Secretory	Secretory
CD5L	pp	Secretory	Secretory
CD97	pp	Secretory	Secretory
CDCP1	pp	Secretory	Secretory
CDH5	pp	Secretory	Secretory
CDIP1	pp	Secretory	Secretory
CDIPT	pp	Secretory	Secretory
CEACAM18	pp	Secretory	Secretory
CELSR1	pp	Secretory	Secretory
CEP68	pp	Secretory	Secretory
CFHR2	pp	Secretory	Secretory
CHIC1	pp	Secretory	Secretory
CHMP6	pp	Secretory	Secretory
CHP1	pp	Secretory	Secretory
CHPF2	pp	Secretory	Secretory
CHRDL1	pp	Secretory	Secretory
CHRDL2	pp	Secretory	Secretory
CHRM4	pp	Secretory	Secretory
CHST4	pp	Secretory	Secretory
CIB1	pp	Secretory	Secretory
CILP2	pp	Secretory	Secretory
CISD2	pp	Secretory	Secretory
CLDN23	pp	Secretory	Secretory
CLDN7	pp	Secretory	Secretory
CLMN	pp	Secretory	Secretory
CLSTN2	pp	Secretory	Secretory
CLU	pp	Secretory	Secretory
CMTM3	pp	Secretory	Secretory
CMTM4	pp	Secretory	Secretory
CNEP1R1	pp	Secretory	Secretory
CNST	pp	Secretory	Secretory
CNTN1	pp	Secretory	Secretory
CNTNAP3	pp	Secretory	Secretory
COL12A1	pp	Secretory	Secretory
COL17A1	pp	Secretory	Secretory
CPM	pp	Secretory	Secretory
CPT1C	pp	Secretory	Secretory
CRIM1	pp	Secretory	Secretory
CRISPLD2	pp	Secretory	Secretory
CRLF1	pp	Secretory	Secretory
CSMD2	pp	Secretory	Secretory
CSNK1G2	pp	Secretory	Secretory
CSPG5	pp	Secretory	Secretory
CTNS	pp	Secretory	Secretory
CTSF	pp	Secretory	Secretory
CTTNBP2	pp	Secretory	Secretory
CXCR4	pp	Secretory	Secretory
CYB5D2	pp	Secretory	Secretory
CYBRD1	pp	Secretory	Secretory
CYP2J2	pp	Secretory	Secretory
CYP4F11	pp	Secretory	Secretory
CYP4F22	pp	Secretory	Secretory
CYR61	pp	Secretory	Secretory
DCBLD1	pp	Secretory	Secretory
DCBLD2	pp	Secretory	Secretory
DDR2	pp	Secretory	Secretory
DDX28	pp	Secretory	Secretory
DEGS2	pp	Secretory	Secretory
DGKE	pp	Secretory	Secretory
DHFRL1	pp	Secretory	Secretory
DHRS1	pp	Secretory	Secretory
DHRS13	pp	Secretory	Secretory
DIRAS1	pp	Secretory	Secretory
DLG3	pp	Secretory	Secretory
DLX5	pp	Secretory	Secretory
DNAJC5	pp	Secretory	Secretory
DNASE1L1	pp	Secretory	Secretory
DOCK6	pp	Secretory	Secretory
DOLK	pp	Secretory	Secretory
DPM1	pp	Secretory	Secretory
DPP4	pp	Secretory	Secretory
DPYS	pp	Secretory	Secretory
DRAM2	pp	Secretory	Secretory
DSC3	pp	Secretory	Secretory
DSCAM	pp	Secretory	Secretory
DSG3	pp	Secretory	Secretory
DTX4	pp	Secretory	Secretory
DUOXA1	pp	Secretory	Secretory
DUSP22	pp	Secretory	Secretory
DYDC2	pp	Secretory	Secretory
DYSF	pp	Secretory	Secretory
EBF1	pp	Secretory	Secretory
EDNRA	pp	Secretory	Secretory
EFNA3	pp	Secretory	Secretory
EFNB1	pp	Secretory	Secretory
EFR3B	pp	Secretory	Secretory
EGF	pp	Secretory	Secretory
EGFR	pp	Secretory	Secretory
ELFN1	pp	Secretory	Secretory
ELFN2	pp	Secretory	Secretory
ELOVL2	pp	Secretory	Secretory
ELOVL7	pp	Secretory	Secretory
EMC1	pp	Secretory	Secretory
EMC8	pp	Secretory	Secretory
EME2	pp	Secretory	Secretory
EMP1	pp	Secretory	Secretory
EMP3	pp	Secretory	Secretory
ENDOD1	pp	Secretory	Secretory
ENG	pp	Secretory	Secretory
ENKD1	pp	Secretory	Secretory
ENTPD3	pp	Secretory	Secretory
ENTPD7	pp	Secretory	Secretory
ENTPD8	pp	Secretory	Secretory
EPHA5	pp	Secretory	Secretory
EPHA6	pp	Secretory	Secretory
EPHB1	pp	Secretory	Secretory
EPHB3	pp	Secretory	Secretory
ERBB3	pp	Secretory	Secretory
ERBB4	pp	Secretory	Secretory
EREG	pp	Secretory	Secretory
ERN1	pp	Secretory	Secretory
ERN2	pp	Secretory	Secretory
ESYT1	pp	Secretory	Secretory
EVA1A	pp	Secretory	Secretory
EVA1B	pp	Secretory	Secretory
EVI2B	pp	Secretory	Secretory
EXT2	pp	Secretory	Secretory
F10	pp	Secretory	Secretory
F13B	pp	Secretory	Secretory
F2	pp	Secretory	Secretory
F2R	pp	Secretory	Secretory
F2RL1	pp	Secretory	Secretory
F3	pp	Secretory	Secretory
FAM126A	pp	Secretory	Secretory
FAM132B	pp	Secretory	Secretory
FAM13C	pp	Secretory	Secretory
FAM155B	pp	Secretory	Secretory
FAM171B	pp	Secretory	Secretory
FAM177A1	pp	Secretory	Secretory
FAM196B	pp	Secretory	Secretory
FAM20B	pp	Secretory	Secretory
FAM83A	pp	Secretory	Secretory
FAM83F	pp	Secretory	Secretory
FAM8A1	pp	Secretory	Secretory
FAT4	pp	Secretory	Secretory
FBXL20	pp	Secretory	Secretory
FBXO16	pp	Secretory	Secretory
FCGBP	pp	Secretory	Secretory
FGFR1	pp	Secretory	Secretory
FGR	pp	Secretory	Secretory
FIBCD1	pp	Secretory	Secretory
FJX1	pp	Secretory	Secretory
FKBP11	pp	Secretory	Secretory
FLVCR2	pp	Secretory	Secretory
FOLH1	pp	Secretory	Secretory
FRMD5	pp	Secretory	Secretory
FRMD8	pp	Secretory	Secretory
FUT1	pp	Secretory	Secretory
FZD2	pp	Secretory	Secretory
FZD4	pp	Secretory	Secretory
FZD5	pp	Secretory	Secretory
FZD8	pp	Secretory	Secretory
G0S2	pp	Secretory	Secretory
GADD45GIP1	pp	Secretory	Secretory
GAL	pp	Secretory	Secretory
GALNT13	pp	Secretory	Secretory
GAP43	pp	Secretory	Secretory
GAS1	pp	Secretory	Secretory
GCNT3	pp	Secretory	Secretory
GDF15	pp	Secretory	Secretory
GDPD3	pp	Secretory	Secretory
GFAP	pp	Secretory	Secretory
GFRA2	pp	Secretory	Secretory
GJB2	pp	Secretory	Secretory
GJB3	pp	Secretory	Secretory
GJC1	pp	Secretory	Secretory
GLIPR1	pp	Secretory	Secretory
GLOD5	pp	Secretory	Secretory
GLT8D2	pp	Secretory	Secretory
GM2A	pp	Secretory	Secretory
GNA14	pp	Secretory	Secretory
GNAZ	pp	Secretory	Secretory
GNB4	pp	Secretory	Secretory
GNG10	pp	Secretory	Secretory
GNG11	pp	Secretory	Secretory
GNG13	pp	Secretory	Secretory
GNG5	pp	Secretory	Secretory
GNG7	pp	Secretory	Secretory
GNL3L	pp	Secretory	Secretory
GNPAT	pp	Secretory	Secretory
GOLGA1	pp	Secretory	Secretory
GOLGA7B	pp	Secretory	Secretory
GPAA1	pp	Secretory	Secretory
GPC6	pp	Secretory	Secretory
GPER1	pp	Secretory	Secretory
GPR126	pp	Secretory	Secretory
GPR143	pp	Secretory	Secretory
GPR161	pp	Secretory	Secretory
GPR176	pp	Secretory	Secretory
GPR19	pp	Secretory	Secretory
GPR68	pp	Secretory	Secretory
GPRIN1	pp	Secretory	Secretory
GPX8	pp	Secretory	Secretory
GRAMD1B	pp	Secretory	Secretory
GRSF1	pp	Secretory	Secretory
GTPBP2	pp	Secretory	Secretory
GXYLT2	pp	Secretory	Secretory
HACL1	pp	Secretory	Secretory
HAS2	pp	Secretory	Secretory
HAS3	pp	Secretory	Secretory
HCAR1	pp	Secretory	Secretory
HCK	pp	Secretory	Secretory
HCN2	pp	Secretory	Secretory
HEPH	pp	Secretory	Secretory
HHAT	pp	Secretory	Secretory
HHIP	pp	Secretory	Secretory
HHLA2	pp	Secretory	Secretory
HILPDA	pp	Secretory	Secretory
HLA-DQB1	pp	Secretory	Secretory
HLA-DRA	pp	Secretory	Secretory
HOXB9	pp	Secretory	Secretory
HPR	pp	Secretory	Secretory
HPSE	pp	Secretory	Secretory
HRH1	pp	Secretory	Secretory
HRNR	pp	Secretory	Secretory
HS3ST3A1	pp	Secretory	Secretory
HS6ST1	pp	Secretory	Secretory
HS6ST2	pp	Secretory	Secretory
HSD17B11	pp	Secretory	Secretory
HSD17B13	pp	Secretory	Secretory
HSD17B4	pp	Secretory	Secretory
ICOSLG	pp	Secretory	Secretory
IER3	pp	Secretory	Secretory
IFITM10	pp	Secretory	Secretory
IGDCC4	pp	Secretory	Secretory
IL11	pp	Secretory	Secretory
IL13RA1	pp	Secretory	Secretory
IL15RA	pp	Secretory	Secretory
IL17RB	pp	Secretory	Secretory
IL17RC	pp	Secretory	Secretory
IL1R1	pp	Secretory	Secretory
IL1R2	pp	Secretory	Secretory
IL1RL2	pp	Secretory	Secretory
IL22RA1	pp	Secretory	Secretory
IL23A	pp	Secretory	Secretory
IL31RA	pp	Secretory	Secretory
IL4I1	pp	Secretory	Secretory
IL7R	pp	Secretory	Secretory
IL8	pp	Secretory	Secretory
ILDR1	pp	Secretory	Secretory
INHBB	pp	Secretory	Secretory
IQCD	pp	Secretory	Secretory
IRX4	pp	Secretory	Secretory
ITGA3	pp	Secretory	Secretory
ITGA4	pp	Secretory	Secretory
ITGA7	pp	Secretory	Secretory
ITGAV	pp	Secretory	Secretory
ITGAX	pp	Secretory	Secretory
ITGB3	pp	Secretory	Secretory
ITPR1	pp	Secretory	Secretory
IZUMO4	pp	Secretory	Secretory
JAK2	pp	Secretory	Secretory
JMJD8	pp	Secretory	Secretory
JPH2	pp	Secretory	Secretory
KCNB2	pp	Secretory	Secretory
KCNJ2	pp	Secretory	Secretory
KCNJ3	pp	Secretory	Secretory
KCNJ8	pp	Secretory	Secretory
KCNMA1	pp	Secretory	Secretory
KCNN4	pp	Secretory	Secretory
KCNQ3	pp	Secretory	Secretory
KDR	pp	Secretory	Secretory
KIAA0825	pp	Secretory	Secretory
KIAA1199	pp	Secretory	Secretory
KIAA1432	pp	Secretory	Secretory
KIAA1549	pp	Secretory	Secretory
KIAA1549L	pp	Secretory	Secretory
KLF6	pp	Secretory	Secretory
KLHDC8B	pp	Secretory	Secretory
KLK10	pp	Secretory	Secretory
KLRG1	pp	Secretory	Secretory
KPNA7	pp	Secretory	Secretory
KRT20	pp	Secretory	Secretory
KRT4	pp	Secretory	Secretory
KRT76	pp	Secretory	Secretory
KRT79	pp	Secretory	Secretory
LAMA5	pp	Secretory	Secretory
LAPTM4A	pp	Secretory	Secretory
LCK	pp	Secretory	Secretory
LCLAT1	pp	Secretory	Secretory
LDLRAD3	pp	Secretory	Secretory
LEPROT	pp	Secretory	Secretory
LEPROTL1	pp	Secretory	Secretory
LGALS3BP	pp	Secretory	Secretory
LGR4	pp	Secretory	Secretory
LHFPL2	pp	Secretory	Secretory
LITAF	pp	Secretory	Secretory
LMBR1L	pp	Secretory	Secretory
LMF1	pp	Secretory	Secretory
LOX	pp	Secretory	Secretory
LPAR2	pp	Secretory	Secretory
LRCH4	pp	Secretory	Secretory
LRFN1	pp	Secretory	Secretory
LRFN4	pp	Secretory	Secretory
LRP11	pp	Secretory	Secretory
LRP12	pp	Secretory	Secretory
LRRC15	pp	Secretory	Secretory
LRRC16B	pp	Secretory	Secretory
LRRC24	pp	Secretory	Secretory
LRRC26	pp	Secretory	Secretory
LRRC3	pp	Secretory	Secretory
LRRN2	pp	Secretory	Secretory
LSG1	pp	Secretory	Secretory
LTBR	pp	Secretory	Secretory
LY6D	pp	Secretory	Secretory
LYN	pp	Secretory	Secretory
LYPD6	pp	Secretory	Secretory
LYPD6B	pp	Secretory	Secretory
MAMDC2	pp	Secretory	Secretory
MANBAL	pp	Secretory	Secretory
MAP1LC3C	pp	Secretory	Secretory
MAP3K13	pp	Secretory	Secretory
MAP6D1	pp	Secretory	Secretory
MARCH7	pp	Secretory	Secretory
MARCH9	pp	Secretory	Secretory
MARK2	pp	Secretory	Secretory
MATN3	pp	Secretory	Secretory
MBLAC2	pp	Secretory	Secretory
MBTPS1	pp	Secretory	Secretory
MCF2	pp	Secretory	Secretory
MCF2L	pp	Secretory	Secretory
MCOLN3	pp	Secretory	Secretory
MET	pp	Secretory	Secretory
MFAP3	pp	Secretory	Secretory
MFAP3L	pp	Secretory	Secretory
MFGE8	pp	Secretory	Secretory
MFSD12	pp	Secretory	Secretory
MFSD4	pp	Secretory	Secretory
MGAM	pp	Secretory	Secretory
MGRN1	pp	Secretory	Secretory
MGST2	pp	Secretory	Secretory
MIA2	pp	Secretory	Secretory
MICAL2	pp	Secretory	Secretory
MICALCL	pp	Secretory	Secretory
MILR1	pp	Secretory	Secretory
MMD	pp	Secretory	Secretory
MME	pp	Secretory	Secretory
MMP14	pp	Secretory	Secretory
MMP17	pp	Secretory	Secretory
MMP2	pp	Secretory	Secretory
MMP24	pp	Secretory	Secretory
MOSPD2	pp	Secretory	Secretory
MOSPD3	pp	Secretory	Secretory
MOXD1	pp	Secretory	Secretory
MPPE1	pp	Secretory	Secretory
MPZL2	pp	Secretory	Secretory
MROH6	pp	Secretory	Secretory
MRPL11	pp	Secretory	Secretory
MRPL16	pp	Secretory	Secretory
MRPL24	pp	Secretory	Secretory
MRPL28	pp	Secretory	Secretory
MRPL35	pp	Secretory	Secretory
MRPL46	pp	Secretory	Secretory
MRPL47	pp	Secretory	Secretory
MRPL52	pp	Secretory	Secretory
MRPL54	pp	Secretory	Secretory
MRPS30	pp	Secretory	Secretory
MST1R	pp	Secretory	Secretory
MSTN	pp	Secretory	Secretory
MTDH	pp	Secretory	Secretory
MUC4	pp	Secretory	Secretory
MUC5AC	pp	Secretory	Secretory
MXRA7	pp	Secretory	Secretory
MYADM	pp	Secretory	Secretory
MYEOV	pp	Secretory	Secretory
MYO1B	pp	Secretory	Secretory
MYO1C	pp	Secretory	Secretory
N4BP3	pp	Secretory	Secretory
NACAD	pp	Secretory	Secretory
NAGPA	pp	Secretory	Secretory
NAT14	pp	Secretory	Secretory
NBAS	pp	Secretory	Secretory
NCS1	pp	Secretory	Secretory
NDNF	pp	Secretory	Secretory
NDP	pp	Secretory	Secretory
NEGR1	pp	Secretory	Secretory
NFE2L3	pp	Secretory	Secretory
NGFR	pp	Secretory	Secretory
NHSL2	pp	Secretory	Secretory
NID1	pp	Secretory	Secretory
NIPA1	pp	Secretory	Secretory
NKD2	pp	Secretory	Secretory
NLGN1	pp	Secretory	Secretory
NLGN4Y	pp	Secretory	Secretory
NOD1	pp	Secretory	Secretory
NOS3	pp	Secretory	Secretory
NPNT	pp	Secretory	Secretory
NPR3	pp	Secretory	Secretory
NRN1	pp	Secretory	Secretory
NRP1	pp	Secretory	Secretory
NRSN2	pp	Secretory	Secretory
NUDT13	pp	Secretory	Secretory
NUDT7	pp	Secretory	Secretory
NXPE2	pp	Secretory	Secretory
NXPE3	pp	Secretory	Secretory
ODF3B	pp	Secretory	Secretory
OGFOD3	pp	Secretory	Secretory
OLFM1	pp	Secretory	Secretory
OR10K2	pp	Secretory	Secretory
OS9	pp	Secretory	Secretory
OSBPL5	pp	Secretory	Secretory
OSBPL8	pp	Secretory	Secretory
PACSIN3	pp	Secretory	Secretory
PAEP	pp	Secretory	Secretory
PALM2	pp	Secretory	Secretory
PAM	pp	Secretory	Secretory
PARP16	pp	Secretory	Secretory
PBXIP1	pp	Secretory	Secretory
PCDH10	pp	Secretory	Secretory
PCDH18	pp	Secretory	Secretory
PCDH20	pp	Secretory	Secretory
PCDHB10	pp	Secretory	Secretory
PCDHB12	pp	Secretory	Secretory
PCDHB13	pp	Secretory	Secretory
PCDHB14	pp	Secretory	Secretory
PCDHB3	pp	Secretory	Secretory
PCDHGA10	pp	Secretory	Secretory
PCDHGA2	pp	Secretory	Secretory
PCDHGA3	pp	Secretory	Secretory
PCDHGA4	pp	Secretory	Secretory
PCDHGA9	pp	Secretory	Secretory
PCDHGB7	pp	Secretory	Secretory
PCSK2	pp	Secretory	Secretory
PCSK5	pp	Secretory	Secretory
PCSK9	pp	Secretory	Secretory
PDCD1LG2	pp	Secretory	Secretory
PDE3A	pp	Secretory	Secretory
PDE3B	pp	Secretory	Secretory
PDPN	pp	Secretory	Secretory
PDZD8	pp	Secretory	Secretory
PEX11B	pp	Secretory	Secretory
PEX11G	pp	Secretory	Secretory
PEX12	pp	Secretory	Secretory
PEX14	pp	Secretory	Secretory
PEX16	pp	Secretory	Secretory
PEX26	pp	Secretory	Secretory
PGAP3	pp	Secretory	Secretory
PHF21B	pp	Secretory	Secretory
PI4KA	pp	Secretory	Secretory
PIGB	pp	Secretory	Secretory
PIGC	pp	Secretory	Secretory
PIGG	pp	Secretory	Secretory
PIGP	pp	Secretory	Secretory
PIGQ	pp	Secretory	Secretory
PINK1	pp	Secretory	Secretory
PIP5K1A	pp	Secretory	Secretory
PITPNM2	pp	Secretory	Secretory
PKN3	pp	Secretory	Secretory
PLA2G10	pp	Secretory	Secretory
PLA2G4C	pp	Secretory	Secretory
PLAUR	pp	Secretory	Secretory
PLCH1	pp	Secretory	Secretory
PLD2	pp	Secretory	Secretory
PLEK	pp	Secretory	Secretory
PLEKHG6	pp	Secretory	Secretory
PLSCR1	pp	Secretory	Secretory
PMCH	pp	Secretory	Secretory
PNMAL1	pp	Secretory	Secretory
PNPLA6	pp	Secretory	Secretory
POMGNT2	pp	Secretory	Secretory
PPAPDC1A	pp	Secretory	Secretory
PPFIA4	pp	Secretory	Secretory
PPM1L	pp	Secretory	Secretory
PQLC3	pp	Secretory	Secretory
PRAMEF10	pp	Secretory	Secretory
PRICKLE2	pp	Secretory	Secretory
PRKCDBP	pp	Secretory	Secretory
PRKCH	pp	Secretory	Secretory
PRLR	pp	Secretory	Secretory
PRPH	pp	Secretory	Secretory
PRR11	pp	Secretory	Secretory
PRRG1	pp	Secretory	Secretory
PRRT3	pp	Secretory	Secretory
PRSS21	pp	Secretory	Secretory
PSAP	pp	Secretory	Secretory
PSEN1	pp	Secretory	Secretory
PTAFR	pp	Secretory	Secretory
PTGFRN	pp	Secretory	Secretory
PTHLH	pp	Secretory	Secretory
PTP4A3	pp	Secretory	Secretory
PTPRH	pp	Secretory	Secretory
PUSL1	pp	Secretory	Secretory
PVRL4	pp	Secretory	Secretory
PXMP4	pp	Secretory	Secretory
QSOX1	pp	Secretory	Secretory
RAB13	pp	Secretory	Secretory
RAB15	pp	Secretory	Secretory
RAB22A	pp	Secretory	Secretory
RAB24	pp	Secretory	Secretory
RAB27A	pp	Secretory	Secretory
RAB31	pp	Secretory	Secretory
RAB33B	pp	Secretory	Secretory
RAB36	pp	Secretory	Secretory
RAB3A	pp	Secretory	Secretory
RAB3B	pp	Secretory	Secretory
RAB5B	pp	Secretory	Secretory
RAB7A	pp	Secretory	Secretory
RAB8B	pp	Secretory	Secretory
RABL3	pp	Secretory	Secretory
RAC2	pp	Secretory	Secretory
RALB	pp	Secretory	Secretory
RAMP3	pp	Secretory	Secretory
RAP1B	pp	Secretory	Secretory
RAP2A	pp	Secretory	Secretory
RAPGEFL1	pp	Secretory	Secretory
RCE1	pp	Secretory	Secretory
RCN2	pp	Secretory	Secretory
RDH10	pp	Secretory	Secretory
RDH14	pp	Secretory	Secretory
RDH16	pp	Secretory	Secretory
REEP1	pp	Secretory	Secretory
RELT	pp	Secretory	Secretory
RET	pp	Secretory	Secretory
RFT1	pp	Secretory	Secretory
RGMB	pp	Secretory	Secretory
RHBDD2	pp	Secretory	Secretory
RHOBTB2	pp	Secretory	Secretory
RHOD	pp	Secretory	Secretory
RHOJ	pp	Secretory	Secretory
RHOU	pp	Secretory	Secretory
RHOV	pp	Secretory	Secretory
RITA1	pp	Secretory	Secretory
RNF121	pp	Secretory	Secretory
RNF130	pp	Secretory	Secretory
RNF145	pp	Secretory	Secretory
RNF149	pp	Secretory	Secretory
RNF17	pp	Secretory	Secretory
RNF180	pp	Secretory	Secretory
RNF19A	pp	Secretory	Secretory
RNF19B	pp	Secretory	Secretory
RNF217	pp	Secretory	Secretory
RNMTL1	pp	Secretory	Secretory
ROR1	pp	Secretory	Secretory
RPL23	pp	Secretory	Secretory
RPS27L	pp	Secretory	Secretory
RRAS	pp	Secretory	Secretory
RRAS2	pp	Secretory	Secretory
RTN2	pp	Secretory	Secretory
RTN4R	pp	Secretory	Secretory
RTN4RL1	pp	Secretory	Secretory
RTP4	pp	Secretory	Secretory
RYR2	pp	Secretory	Secretory
SCARA3	pp	Secretory	Secretory
SCARB1	pp	Secretory	Secretory
SCARF1	pp	Secretory	Secretory
SCARF2	pp	Secretory	Secretory
SCN1B	pp	Secretory	Secretory
SCP2	pp	Secretory	Secretory
SDC2	pp	Secretory	Secretory
SDF4	pp	Secretory	Secretory
SDK1	pp	Secretory	Secretory
SDK2	pp	Secretory	Secretory
SEBOX	pp	Secretory	Secretory
SEC61A2	pp	Secretory	Secretory
